date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
07-06-2024,45,Riptide,Vance Joy,83,204280,album,13,08-09-2014,FALSE,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
07-06-2024,46,Without Me,Eminem,87,290320,album,20,26-05-2002,TRUE,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
07-06-2024,47,My Love Mine All Mine,Mitski,91,137773,album,11,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
07-06-2024,48,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,21-07-2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
07-06-2024,49,I Don't Wanna Wait,David Guetta & OneRepublic,88,149667,single,2,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
07-06-2024,50,Locked out of Heaven,Bruno Mars,52,233653,album,10,05-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980
08-06-2024,1,Espresso,Sabrina Carpenter,99,175459,single,1,12-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
08-06-2024,2,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
08-06-2024,3,Houdini,Eminem,87,227239,single,1,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
08-06-2024,4,LUNCH,Billie Eilish,96,179586,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
08-06-2024,5,Gata Only,FloyyMenor & Cris Mj,97,222000,single,1,02-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
08-06-2024,6,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,96,178205,single,1,10-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
08-06-2024,7,MILLION DOLLAR BABY,Tommy Richman,3,155151,single,2,26-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
08-06-2024,8,Too Sweet,Hozier,90,251424,album,20,22-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
08-06-2024,9,Not Like Us,Kendrick Lamar,97,274192,single,1,04-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
08-06-2024,10,i like the way you kiss me,Artemas,97,142514,single,1,19-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
08-06-2024,11,A Bar Song (Tipsy),Shaboozey,66,171291,album,12,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
08-06-2024,12,Beautiful Things,Benson Boone,91,180304,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
08-06-2024,13,CHIHIRO,Billie Eilish,94,303440,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
08-06-2024,14,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,88,140733,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
08-06-2024,15,End of Beginning,Djo,95,159245,album,13,16-09-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
08-06-2024,16,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,18-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
08-06-2024,17,we can't be friends (wait for your love),Ariana Grande,92,228639,album,13,08-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
08-06-2024,18,Stargazing,Myles Smith,90,172533,single,1,10-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
08-06-2024,19,Lose Control,Teddy Swims,91,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
08-06-2024,20,"Good Luck, Babe!",Chappell Roan,91,218423,single,1,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
08-06-2024,21,Santa,Rvssian,79,193038,single,2,03-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
08-06-2024,22,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,92,244684,single,3,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
08-06-2024,23,WILDFLOWER,Billie Eilish,91,261466,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
08-06-2024,24,Cruel Summer,Taylor Swift,93,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
08-06-2024,25,Austin (Boots Stop Workin'),Dasha,91,171782,album,8,16-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
08-06-2024,26,Pink Skies,Zach Bryan,86,194920,single,1,24-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
08-06-2024,27,As It Was,Harry Styles,91,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
08-06-2024,28,Belong Together,Mark Ambor,92,148317,single,1,16-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
08-06-2024,29,LUNA,Feid,91,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
08-06-2024,30,Si No Quieres No,Luis R Conriquez & Neton Vega,89,147011,single,1,10-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
08-06-2024,31,BLUE,Billie Eilish,90,343120,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
08-06-2024,32,I Can Do It With a Broken Heart,Taylor Swift,89,218004,album,16,18-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
08-06-2024,33,L’AMOUR DE MA VIE,Billie Eilish,89,333986,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
08-06-2024,34,Slow It Down,Benson Boone,89,161831,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
08-06-2024,35,Like That,Future & Metro Boomin,93,267706,album,17,22-03-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
08-06-2024,36,Sweater Weather,The Neighbourhood,90,240400,album,11,19-04-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
08-06-2024,37,Stick Season,Noah Kahan,91,182346,album,14,14-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
08-06-2024,38,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
08-06-2024,39,The Night We Met,Lord Huron,88,208211,album,14,06-04-2015,FALSE,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
08-06-2024,40,SI NO ES CONTIGO,Cris Mj,82,156000,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
08-06-2024,41,Saturn,SZA,92,186191,single,5,22-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
08-06-2024,42,greedy,Tate McRae,92,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
08-06-2024,43,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
08-06-2024,44,Riptide,Vance Joy,83,204280,album,13,08-09-2014,FALSE,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
08-06-2024,45,Volver Al Futuro,Oscar Maydon & Junior H,76,204102,single,1,30-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27306116ae20d0a4c09d65c7d1d
08-06-2024,46,Magnetic,ILLIT,91,160688,single,4,25-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
08-06-2024,47,Without Me,Eminem,87,290320,album,20,26-05-2002,TRUE,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
08-06-2024,48,Pedro,Jaxomy & Agatino Romero & Raffaella Carrà,90,144846,single,1,29-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27384464d902b1ebaf62775a6da
08-06-2024,49,I Don't Wanna Wait,David Guetta & OneRepublic,88,149667,single,2,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
08-06-2024,50,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,21-07-2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
09-06-2024,1,Espresso,Sabrina Carpenter,95,175459,single,1,12-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
09-06-2024,2,BIRDS OF A FEATHER,Billie Eilish,92,210373,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
09-06-2024,3,Houdini,Eminem,88,227239,single,1,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
09-06-2024,4,Gata Only,FloyyMenor & Cris Mj,93,222000,single,1,02-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
09-06-2024,5,LUNCH,Billie Eilish,93,179586,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
09-06-2024,6,Please Please Please,Sabrina Carpenter,73,186365,single,2,06-06-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
09-06-2024,7,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,92,178205,single,1,10-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
09-06-2024,8,MILLION DOLLAR BABY,Tommy Richman,65,155151,single,2,26-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
09-06-2024,9,A Bar Song (Tipsy),Shaboozey,73,171291,album,12,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
09-06-2024,10,Too Sweet,Hozier,86,251424,album,20,22-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
09-06-2024,11,Beautiful Things,Benson Boone,87,180304,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
09-06-2024,12,i like the way you kiss me,Artemas,93,142514,single,1,19-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
09-06-2024,13,Not Like Us,Kendrick Lamar,94,274192,single,1,04-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
09-06-2024,14,CHIHIRO,Billie Eilish,91,303440,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
09-06-2024,15,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,86,140733,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
09-06-2024,16,End of Beginning,Djo,91,159245,album,13,16-09-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
09-06-2024,17,Fortnight (feat. Post Malone),Taylor Swift,90,228965,album,16,18-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
09-06-2024,18,Stargazing,Myles Smith,87,172533,single,1,10-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
09-06-2024,19,Lose Control,Teddy Swims,88,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
09-06-2024,20,we can't be friends (wait for your love),Ariana Grande,88,228639,album,13,08-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
09-06-2024,21,Never Let Go,Jung Kook,75,166812,single,1,07-06-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273083f5a45d93b57cb65a97b83
09-06-2024,22,Santa,Rvssian,77,193038,single,2,03-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
09-06-2024,23,Cruel Summer,Taylor Swift,89,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
09-06-2024,24,Austin (Boots Stop Workin'),Dasha,88,171782,album,8,16-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
09-06-2024,25,Si No Quieres No,Luis R Conriquez & Neton Vega,85,147011,single,1,10-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
09-06-2024,26,"Good Luck, Babe!",Chappell Roan,87,218423,single,1,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
09-06-2024,27,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,88,244684,single,3,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
09-06-2024,28,Pink Skies,Zach Bryan,84,194920,single,1,24-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
09-06-2024,29,LUNA,Feid,87,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
09-06-2024,30,As It Was,Harry Styles,88,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
09-06-2024,31,Belong Together,Mark Ambor,88,148317,single,1,16-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
09-06-2024,32,Slow It Down,Benson Boone,86,161831,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
09-06-2024,33,WILDFLOWER,Billie Eilish,87,261466,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
09-06-2024,34,I Can Do It With a Broken Heart,Taylor Swift,85,218004,album,16,18-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
09-06-2024,35,REAL GANGSTA LOVE,Trueno,76,145342,album,13,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a
09-06-2024,36,SI NO ES CONTIGO,Cris Mj,81,156000,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
09-06-2024,37,Like That,Future & Metro Boomin,89,267706,album,17,22-03-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
09-06-2024,38,Sweater Weather,The Neighbourhood,86,240400,album,11,19-04-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
09-06-2024,39,Pedro,Jaxomy & Agatino Romero & Raffaella Carrà,86,144846,single,1,29-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27384464d902b1ebaf62775a6da
09-06-2024,40,Seven (feat. Latto) (Explicit Ver.),Jung Kook,81,183550,album,11,03-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
09-06-2024,41,Stick Season,Noah Kahan,87,182346,album,14,14-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
09-06-2024,42,Volver Al Futuro,Oscar Maydon & Junior H,77,204102,single,1,30-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27306116ae20d0a4c09d65c7d1d
09-06-2024,43,BLUE,Billie Eilish,87,343120,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
09-06-2024,44,L’AMOUR DE MA VIE,Billie Eilish,86,333986,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
09-06-2024,45,Saturn,SZA,88,186191,single,5,22-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
09-06-2024,46,I Wanna Be Yours,Arctic Monkeys,87,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
09-06-2024,47,Riptide,Vance Joy,80,204280,album,13,08-09-2014,FALSE,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
09-06-2024,48,I Don't Wanna Wait,David Guetta & OneRepublic,84,149667,single,2,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
09-06-2024,49,greedy,Tate McRae,88,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
09-06-2024,50,Magnetic,ILLIT,87,160688,single,4,25-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
10-06-2024,1,Espresso,Sabrina Carpenter,95,175459,single,1,12-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
10-06-2024,2,BIRDS OF A FEATHER,Billie Eilish,92,210373,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
10-06-2024,3,Please Please Please,Sabrina Carpenter,78,186365,single,2,06-06-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
10-06-2024,4,Houdini,Eminem,89,227239,single,1,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
10-06-2024,5,Gata Only,FloyyMenor & Cris Mj,93,222000,single,1,02-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
10-06-2024,6,MILLION DOLLAR BABY,Tommy Richman,72,155151,single,2,26-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
10-06-2024,7,LUNCH,Billie Eilish,93,179586,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
10-06-2024,8,Too Sweet,Hozier,86,251424,album,20,22-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
10-06-2024,9,A Bar Song (Tipsy),Shaboozey,74,171291,album,12,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
10-06-2024,10,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,92,178205,single,1,10-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
10-06-2024,11,Beautiful Things,Benson Boone,87,180304,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
10-06-2024,12,i like the way you kiss me,Artemas,93,142514,single,1,19-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
10-06-2024,13,Not Like Us,Kendrick Lamar,94,274192,single,1,04-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
10-06-2024,14,CHIHIRO,Billie Eilish,91,303440,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
10-06-2024,15,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,86,140733,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
10-06-2024,16,End of Beginning,Djo,91,159245,album,13,16-09-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
10-06-2024,17,Fortnight (feat. Post Malone),Taylor Swift,90,228965,album,16,18-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
10-06-2024,18,we can't be friends (wait for your love),Ariana Grande,88,228639,album,13,08-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
10-06-2024,19,Lose Control,Teddy Swims,88,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
10-06-2024,20,Stargazing,Myles Smith,87,172533,single,1,10-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
10-06-2024,21,Never Let Go,Jung Kook,78,166812,single,1,07-06-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273083f5a45d93b57cb65a97b83
10-06-2024,22,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,88,244684,single,3,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
10-06-2024,23,Si No Quieres No,Luis R Conriquez & Neton Vega,85,147011,single,1,10-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
10-06-2024,24,Santa,Rvssian,77,193038,single,2,03-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
10-06-2024,25,"Good Luck, Babe!",Chappell Roan,88,218423,single,1,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
10-06-2024,26,Cruel Summer,Taylor Swift,89,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
10-06-2024,27,Pink Skies,Zach Bryan,84,194920,single,1,24-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
10-06-2024,28,Austin (Boots Stop Workin'),Dasha,88,171782,album,8,16-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
10-06-2024,29,As It Was,Harry Styles,88,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
10-06-2024,30,WILDFLOWER,Billie Eilish,87,261466,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
10-06-2024,31,LUNA,Feid,87,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
10-06-2024,32,REAL GANGSTA LOVE,Trueno,77,145342,album,13,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a
10-06-2024,33,Belong Together,Mark Ambor,88,148317,single,1,16-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
10-06-2024,34,Seven (feat. Latto) (Explicit Ver.),Jung Kook,81,183550,album,11,03-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
10-06-2024,35,Slow It Down,Benson Boone,86,161831,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
10-06-2024,36,Sweater Weather,The Neighbourhood,86,240400,album,11,19-04-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
10-06-2024,37,I Can Do It With a Broken Heart,Taylor Swift,85,218004,album,16,18-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
10-06-2024,38,I Wanna Be Yours,Arctic Monkeys,87,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
10-06-2024,39,BLUE,Billie Eilish,87,343120,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
10-06-2024,40,SI NO ES CONTIGO,Cris Mj,81,156000,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
10-06-2024,41,Saturn,SZA,88,186191,single,5,22-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
